code,div_l,div_m,div_s,div_n,name,former_labels,labels
45995,통조림/안주,통조림,애견식품,애견습식사료,오션)마시꾸냥(참치),3098,164
45996,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트라플랜흰살참치와게맛살,3099,165
45997,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트엘레강트메들리프리마베라샐몬,3100,166
45998,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트라플랜흰살참치와치즈,3101,167
45999,통조림/안주,통조림,애견식품,애견습식사료,드림펫푸드)이코노미런치플러스캔참치_치어,3102,168
46000,통조림/안주,통조림,보일드통조림,채소통조림,지이디통상)캄포유기농촙트토마토통조림,3103,169
46001,통조림/안주,통조림,가미통조림,참치통조림,대주바이오)캣츠미어참치와오리지날,3104,170
46002,통조림/안주,통조림,가미통조림,참치통조림,대주바이오)캣츠미어참치와도미토핑,3105,171
46003,통조림/안주,통조림,가미통조림,참치통조림,대주바이오)캣츠미어참치와치킨토핑,3106,172
46004,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨키튼칠면조3개입,3107,173
46027,통조림/안주,안주,견과류,혼합견과,석보유통)매일견과오리지널10개입,3114,174
46028,통조림/안주,안주,견과류,혼합견과,석보유통)매일견과요거트10개입,3115,175
46037,통조림/안주,안주,견과류,땅콩,머거본)코코넛땅콩,3123,176
46056,통조림/안주,통조림,애견식품,애견습식사료,오션)마시꾸냥(참치_닭가슴살),3138,177
46057,통조림/안주,통조림,애견식품,애견습식사료,오션)마시꾸냥(참치_헤어볼),3139,178
46058,통조림/안주,통조림,애견식품,애견습식사료,오션)마시꾸냥(참치_타우린),3140,179
46059,통조림/안주,통조림,가미통조림,참치통조림,우리와)프로베스트캣푸드참치와연어,3141,180
46060,통조림/안주,통조림,가미통조림,참치통조림,우리와)프로베스트캣푸드참치와치킨,3142,181
46061,통조림/안주,통조림,가미통조림,참치통조림,우리와)프로베스트캣푸드참치와치어,3143,182
46062,통조림/안주,통조림,가미통조림,참치통조림,한국마즈)쉬바참치와도미와그레이비소스,3144,183
46063,통조림/안주,통조림,보일드통조림,닭가슴살통조림,한국마즈)쉬바7세이상촉촉한닭가슴살과그레이비소스,3145,184
46064,통조림/안주,통조림,가미통조림,참치통조림,한국마즈)쉬바7세이상참치와게살과그레이비소스,3146,185
46065,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트리나비스트로흰살참치와연어,3147,186
46066,통조림/안주,통조림,가미통조림,참치통조림,한국마즈)쉬바참치슬라이스와그레이비소스,3148,187
46067,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트리플랜흰살참치와연어,3149,188
46068,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트리플랜참치와통새우,3150,189
46069,통조림/안주,통조림,애견식품,애견습식사료,동원)뉴트리플랜건강프로젝트체중조절_관절,3151,190
46070,통조림/안주,통조림,가미통조림,참치통조림,대주바이오)캣츠미어참치와연어토핑,3152,191
46071,통조림/안주,통조림,가미통조림,참치통조림,대주바이오)캣츠미어참치와흰살토핑,3153,192
46072,통조림/안주,통조림,애견식품,애견습식사료,드림펫푸드)이코노미런치플러스캔참치_고등어,3154,193
46073,통조림/안주,통조림,애견식품,애견습식사료,드림펫푸드)이코노미런치플러스캔참치_치킨,3155,194
46074,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트리플랜스페셜데이든든한아침참치와닭고기,3156,195
46075,통조림/안주,통조림,가미통조림,참치통조림,동원)뉴트리플랜스페셜데이건강한간식참치,3157,196
46076,통조림/안주,통조림,보일드통조림,기타수산통조림,사조)초이스엘건강담은습식사료맛살,3158,197
50079,통조림/안주,통조림,보일드통조림,채소통조림,CJ렛츠웰맛밤80G,3239,198
50088,통조림/안주,안주,냉장/냉동식품,기타,솔표위청수골드액75ML,3248,199
50147,통조림/안주,통조림,가미통조림,참치통조림,동원)고추참치250G,3298,200
50180,통조림/안주,통조림,가미통조림,참치통조림,사조참치살코기(안심따개)100g,3316,201
50204,통조림/안주,통조림,보일드통조림,채소통조림,샘표우리엄마더덕장아찌(캔),3334,202
55276,통조림/안주,통조림,과일통조림,복숭아통조림,일쿠니아황도2절,3497,203
55281,통조림/안주,통조림,보일드통조림,골뱅이통조림,동원자연산쫄깃골뱅이,3502,204
55282,통조림/안주,통조림,가미통조림,옥수수/반찬통조림,샘표우리엄마쇠고기장조림,3503,205
55283,통조림/안주,통조림,가미통조림,옥수수/반찬통조림,샘표우리엄마돼지장조림,3504,206
55284,통조림/안주,통조림,보일드통조림,고등어통조림,사조간편하게먹는고등어매콤한맛,3505,207
55444,통조림/안주,통조림,가미통조림,스팸/햄통조림,씨제이더건강한햄클래식오리지널,3555,208
55708,통조림/안주,통조림,가미통조림,스팸/햄통조림,대상피코크금돼지식당,3628,209
55861,통조림/안주,통조림,보일드통조림,번데기통조림,동원)술한잔생각날때번데기탕매콤한맛3개입,3739,210
55976,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨치킨_튜나플레이크85G_3개입,3768,211
56032,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,신한에프앤비)미니꾸이짱오리지날,3787,212
56049,통조림/안주,안주,견과류,혼합견과,석보유통)매일견과크랜베리10봉,3797,213
56054,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,아라움)바삭하게튀겨고소한오징어튀김크리스피오징어40G,3799,214
56067,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨로스트치킨3입,3805,215
56068,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨참치와흰살생선3입,3806,216
56069,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨그레이비러버스흰살생선3입,3807,217
56076,통조림/안주,통조림,가미통조림,참치통조림,우리와)프로베스트캣푸드참치와게맛살,3809,218
60122,통조림/안주,안주,견과류,땅콩,마음애들애)더고소한넛츠타임볶음땅콩70G,3909,219
60123,통조림/안주,안주,견과류,호두,대형식품깐호두52G,3910,220
60124,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,삼호식품)맛존미니왕다리,3911,221
60158,통조림/안주,안주,견과류,아몬드,머거본칼몬드100G,3932,222
60159,통조림/안주,안주,견과류,땅콩,머거본맛땅콩135G,3933,223
60185,통조림/안주,안주,견과류,아몬드,머거본)후렌치후라이드아몬드40G,3946,224
60191,통조림/안주,통조림,보일드통조림,고등어통조림,오뚜기고등어(캔)400g,3951,225
60192,통조림/안주,통조림,보일드통조림,꽁치통조림,사조꽁치(캔)400g,3952,226
60273,통조림/안주,통조림,가미통조림,스팸/햄통조림,롯데푸드롯데햄런천미트200G,3982,227
60274,통조림/안주,통조림,과일통조림,복숭아통조림,홈플러스시그니처그리스황도2절410G,3983,228
60276,통조림/안주,통조림,보일드통조림,골뱅이통조림,유동1초골뱅이청양고추조림140G,3984,229
60279,통조림/안주,통조림,과일통조림,파인애플통조림,동원Dole파인애플439G,3986,230
60280,통조림/안주,통조림,보일드통조림,채소통조림,SW프리미엄블랙빈425G,3987,231
60281,통조림/안주,통조림,보일드통조림,꽁치통조림,유동신안천일염꽁치,3988,232
65063,통조림/안주,통조림,애견식품,애견습식사료,시저불고기맛100G,4051,233
65192,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,아이배넷꼬마육포쇠고기,4113,234
65193,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,아이배넷꼬마치즈포,4114,235
65267,통조림/안주,통조림,보일드통조림,골뱅이통조림,유동청양고추골뱅이(캔),4162,236
65268,통조림/안주,통조림,보일드통조림,골뱅이통조림,동원을지로골뱅이무침용(캔),4163,237
65269,통조림/안주,통조림,과일통조림,기타통조림,코코넛밀크(AROY-D_캔),4164,238
65270,통조림/안주,통조림,보일드통조림,골뱅이통조림,사조자연산골뱅이(캔),4165,239
65271,통조림/안주,통조림,과일통조림,파인애플통조림,몬람부탄_파인애플,4166,240
65428,통조림/안주,안주,견과류,혼합견과,머거본믹스파티플러스,4241,241
65436,통조림/안주,통조림,과일통조림,기타통조림,델몬트피에스타트로피칼후르츠칵테일,4248,242
65483,통조림/안주,통조림,가미통조림,스팸/햄통조림,씨제이제일제당스팸핫_스파이시,4280,243
65648,통조림/안주,통조림,가미통조림,스팸/햄통조림,CJ더건강한페퍼_갈릭블랙페퍼가햄속으로,4311,244
65755,통조림/안주,통조림,가미통조림,참치통조림,사조손이안전한안심따개고추참치3캔100G_3,4382,245
65756,통조림/안주,통조림,가미통조림,참치통조림,사조손이안전한바베큐맛참치3캔100G_3,4383,246
65757,통조림/안주,통조림,보일드통조림,참치통조림,사조손이안전한찌개전용참치3캔100G_3,4384,247
65758,통조림/안주,통조림,가미통조림,참치통조림,동원맛있게발라먹는스낵참치상큼마요3캔100G_3,4385,248
65759,통조림/안주,통조림,가미통조림,참치통조림,동원맛있게발라먹는스낵참치고소마요3캔100G_3,4386,249
65760,통조림/안주,통조림,가미통조림,참치통조림,동원맛있게발라먹는스낵참치매콤마요3캔100G_3,4387,250
65761,통조림/안주,통조림,가미통조림,참치통조림,동원부드럽게비벼먹는뽀로로참치키즈3캔100G_3,4388,251
65762,통조림/안주,통조림,보일드통조림,참치통조림,동원참치쿡김치찌개용3캔100G_3,4389,252
65763,통조림/안주,통조림,가미통조림,참치통조림,동원참치쿡볶음밥용3캔100G_3,4390,253
65802,통조림/안주,통조림,가미통조림,옥수수/반찬통조림,대상)종가집깔끔한맛종가집김치(캔),4426,254
65803,통조림/안주,통조림,보일드통조림,번데기통조림,동원)고소하고짭짤한추억의맛번데기,4427,255
65810,통조림/안주,통조림,가미통조림,스팸/햄통조림,씨제이제일제당스팸25_라이트,4434,256
65814,통조림/안주,통조림,가미통조림,스팸/햄통조림,동원)리챔오리지날,4437,257
65815,통조림/안주,통조림,가미통조림,스팸/햄통조림,대상)피코크제주흑돼지햄,4438,258
65817,통조림/안주,통조림,가미통조림,옥수수/반찬통조림,이마트)알알이스위트콘3개입,4440,259
65818,통조림/안주,통조림,보일드통조림,채소통조림,동서)리치스슬라이스블랙올리브3개입,4441,260
65846,통조림/안주,통조림,가미통조림,참치통조림,동원)볶음카레참치3개입(번들),4449,261
65847,통조림/안주,통조림,보일드통조림,닭가슴살통조림,동원)손으로찢어결이살아있는순닭가슴살3개입(번들),4450,262
65854,통조림/안주,안주,견과류,혼합견과,길림양행)흑임자아몬드,4456,263
65856,통조림/안주,통조림,보일드통조림,채소통조림,씨제이제일제당)맛밤3개입,4458,264
65857,통조림/안주,통조림,보일드통조림,채소통조림,아트위드미)유기농참밤3개입,4459,265
65861,통조림/안주,통조림,보일드통조림,채소통조림,씨제이제일제당)맛고구마3개입,4462,266
65988,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,와이즈유엑스글로벌)아임닭고추씨송송수제매콤닭가슴살육표20G,4528,267
66117,통조림/안주,통조림,애견식품,애견습식사료,롯데네슬레코리아)팬시피스트화이트라벨연어85G_3개입,4596,268
66132,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,명성식품)꺠부산어포,4599,269
66305,통조림/안주,통조림,보일드통조림,채소통조림,CJ맛고구마60G,4644,270
66315,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,머거본달콤한직화육포20G,4649,271
66322,통조림/안주,안주,수산물/건해산,쥐포/어포/육포,머거본꾸이한닢20G,4652,272
66326,통조림/안주,통조림,가미통조림,참치통조림,동원뽀로로참치키즈100G,4656,273
